aspectj-1.6.9, PerTypeWithinTargetTypeMunger, 6, 43, aspectj/aspectj-1.6.9/src/org/aspectj/weaver/PerTypeWithinTargetTypeMunger.java
axion-1.0-M2, ClearBindVariableWhereNodeVisitor, 6, 10, axion/axion-1.0-M2/src/axion-1.0-M2/src/org/axiondb/engine/ClearBindVariableWhereNodeVisitor.java
axion-1.0-M2, ReferencesOtherTablesWhereNodeVisitor, 6, 25, axion/axion-1.0-M2/src/axion-1.0-M2/src/org/axiondb/engine/ReferencesOtherTablesWhereNodeVisitor.java
axion-1.0-M2, CollectBindVariablesWhereNodeVisitor, 6, 10, axion/axion-1.0-M2/src/axion-1.0-M2/src/org/axiondb/engine/commands/CollectBindVariablesWhereNodeVisitor.java
axion-1.0-M2, FindBindVariableWhereNodeVisitor, 6, 34, axion/axion-1.0-M2/src/axion-1.0-M2/src/org/axiondb/engine/FindBindVariableWhereNodeVisitor.java
axion-1.0-M2, AxionTablesMetaTableUpdater, 5, 34, axion/axion-1.0-M2/src/axion-1.0-M2/src/org/axiondb/engine/AxionTablesMetaTableUpdater.java
axion-1.0-M2, AxionSqlParserTokenManager, 5, 1315, axion/axion-1.0-M2/src/axion-1.0-M2/src/org/axiondb/parser/AxionSqlParserTokenManager.java
axion-1.0-M2, AxionTypesMetaTableUpdater, 5, 33, axion/axion-1.0-M2/src/axion-1.0-M2/src/org/axiondb/engine/AxionTypesMetaTableUpdater.java
axion-1.0-M2, RowIteratorRowDecoratorIterator, 5, 64, axion/axion-1.0-M2/src/axion-1.0-M2/src/org/axiondb/engine/rowiterators/RowIteratorRowDecoratorIterator.java
axion-1.0-M2, AxionResultSetMetaData, 5, 106, axion/axion-1.0-M2/src/axion-1.0-M2/src/org/axiondb/jdbc/AxionResultSetMetaData.java
axion-1.0-M2, FileOffsetLobLocatorFactory, 5, 9, axion/axion-1.0-M2/src/axion-1.0-M2/src/org/axiondb/types/FileOffsetLobLocatorFactory.java
azureus-4.7.0.2, NetworkAdminSpeedTestScheduledTestImpl, 7, 566, azureus/azureus-4.7.0.2/src/com/aelitis/azureus/core/networkmanager/admin/impl/NetworkAdminSpeedTestScheduledTestImpl.java
azureus-4.7.0.2, MenuItemPluginMenuControllerImpl, 6, 14, azureus/azureus-4.7.0.2/src/org/gudy/azureus2/ui/swt/MenuBuildUtils.java
azureus-4.7.0.2, NetworkAdminSpeedTestSchedulerImpl, 6, 74, azureus/azureus-4.7.0.2/src/com/aelitis/azureus/core/networkmanager/admin/impl/NetworkAdminSpeedTestSchedulerImpl.java
azureus-4.7.0.2, GlobalManagerDownloadRemovalVetoException, 6, 17, azureus/azureus-4.7.0.2/src/org/gudy/azureus2/core3/global/GlobalManagerDownloadRemovalVetoException.java
azureus-4.7.0.2, ShareResourceFileOrDirImpl, 6, 324, azureus/azureus-4.7.0.2/src/org/gudy/azureus2/pluginsimpl/local/sharing/ShareResourceFileOrDirImpl.java
azureus-4.7.0.2, ConfigSectionTransferAutoSpeedSelect, 6, 528, azureus/azureus-4.7.0.2/src/org/gudy/azureus2/ui/swt/views/configsections/ConfigSectionTransferAutoSpeedSelect.java
azureus-4.7.0.2, ExternalSeedReaderFactoryGetRight, 6, 181, azureus/azureus-4.7.0.2/src/com/aelitis/azureus/plugins/extseed/impl/getright/ExternalSeedReaderFactoryGetRight.java
azureus-4.7.0.2, SpeedManagerAlgorithmProviderPingMap, 6, 537, azureus/azureus-4.7.0.2/src/com/aelitis/azureus/core/speedmanager/impl/v2/SpeedManagerAlgorithmProviderPingMap.java
azureus-4.7.0.2, StartStopRulesDefaultPluginSWTUI, 6, 113, azureus/azureus-4.7.0.2/src/com/aelitis/azureus/plugins/startstoprules/defaultplugin/ui/swt/StartStopRulesDefaultPluginSWTUI.java
azureus-4.7.0.2, ExternalSeedReaderFactoryWebSeed, 6, 129, azureus/azureus-4.7.0.2/src/com/aelitis/azureus/plugins/extseed/impl/webseed/ExternalSeedReaderFactoryWebSeed.java
batik-1.7, EventTargetAddEventListenerNSTest, 6, 20, batik/batik-1.7/src/batik-1.7/test-sources/org/apache/batik/dom/EventTargetAddEventListenerNSTest.java
batik-1.7, SVGPathSegCurvetoQuadraticSmoothItem, 6, 43, batik/batik-1.7/src/batik-1.7/sources/org/apache/batik/dom/svg/AbstractSVGPathSegList.java
batik-1.7, GetElementsByTagNameNSTest, 6, 46, batik/batik-1.7/src/batik-1.7/test-sources/org/apache/batik/dom/GetElementsByTagNameNSTest.java
batik-1.7, ContentElementDOMAttrModifiedEventListener, 6, 18, batik/batik-1.7/src/batik-1.7/sources/org/apache/batik/bridge/svg12/ContentManager.java
batik-1.7, SVGPathSegCurvetoCubicSmoothItem, 6, 67, batik/batik-1.7/src/batik-1.7/sources/org/apache/batik/dom/svg/AbstractSVGPathSegList.java
batik-1.7, SVGAlternateStyleSheetRenderingAccuracyTest, 6, 10, batik/batik-1.7/src/batik-1.7/test-sources/org/apache/batik/test/svg/SVGAlternateStyleSheetRenderingAccuracyTest.java
batik-1.7, SelfContainedSVGOnLoadTestValidator, 6, 10, batik/batik-1.7/src/batik-1.7/test-sources/org/apache/batik/test/svg/SelfContainedSVGOnLoadTestValidator.java
batik-1.7, AnimatableNumberOrPercentageValueFactory, 6, 32, batik/batik-1.7/src/batik-1.7/sources/org/apache/batik/bridge/SVGAnimationEngine.java
batik-1.7, AbstractTextChildBridgeUpdateHandler, 6, 59, batik/batik-1.7/src/batik-1.7/sources/org/apache/batik/bridge/SVGTextElementBridge.java
batik-1.7, AnimatablePreserveAspectRatioValueFactory, 6, 28, batik/batik-1.7/src/batik-1.7/sources/org/apache/batik/bridge/SVGAnimationEngine.java
c_jdbc-2.0.2, ControllerHasLostAllBackendsFailoverScenario, 7, 36, c_jdbc/c_jdbc-2.0.2/src/c-jdbc-2.0.2-src/test/src/org/objectweb/cjdbc/scenario/horizontal/ControllerHasLostAllBackendsFailoverScenario.java
c_jdbc-2.0.2, NoTransactionStartWhenDisablingException, 6, 42, c_jdbc/c_jdbc-2.0.2/src/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/common/exceptions/NoTransactionStartWhenDisablingException.java
c_jdbc-2.0.2, RandomWaitPoolConnectionManagerTest, 6, 197, c_jdbc/c_jdbc-2.0.2/src/c-jdbc-2.0.2-src/test/src/org/objectweb/cjdbc/scenario/standalone/connection/RandomWaitPoolConnectionManagerTest.java
c_jdbc-2.0.2, FailFastPoolConnectionManagerTest, 6, 140, c_jdbc/c_jdbc-2.0.2/src/c-jdbc-2.0.2-src/test/src/org/objectweb/cjdbc/scenario/standalone/connection/FailFastPoolConnectionManagerTest.java
c_jdbc-2.0.2, Raidb1WaitForAllCompletionPolicyScenario, 6, 164, c_jdbc/c_jdbc-2.0.2/src/c-jdbc-2.0.2-src/test/src/org/objectweb/cjdbc/scenario/raidb1/Raidb1WaitForAllCompletionPolicyScenario.java
c_jdbc-2.0.2, CompiledPreparedStatementAndRecoveryScenario, 6, 26, c_jdbc/c_jdbc-2.0.2/src/c-jdbc-2.0.2-src/test/src/org/objectweb/cjdbc/scenario/raidb1/recoverylog/CompiledPreparedStatementAndRecoveryScenario.java
c_jdbc-2.0.2, AbstractCacheStatsDataCollector, 5, 37, c_jdbc/c_jdbc-2.0.2/src/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/common/monitor/cache/AbstractCacheStatsDataCollector.java
c_jdbc-2.0.2, ResultCacheEntryNoCache, 5, 27, c_jdbc/c_jdbc-2.0.2/src/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/controller/cache/result/entries/ResultCacheEntryNoCache.java
c_jdbc-2.0.2, VirtualDatabaseStaticMetaData, 5, 44, c_jdbc/c_jdbc-2.0.2/src/c-jdbc-2.0.2-src/src/org/objectweb/cjdbc/controller/virtualdatabase/VirtualDatabaseStaticMetaData.java
c_jdbc-2.0.2, Raidb1RecoveryWithRequestSenderTemplate, 5, 44, c_jdbc/c_jdbc-2.0.2/src/c-jdbc-2.0.2-src/test/src/org/objectweb/cjdbc/scenario/templates/Raidb1RecoveryWithRequestSenderTemplate.java
castor-1.3.1, CollectionJ2NoIndexMemberAndAccessorFactory, 7, 35, castor/castor-1.3.1/src/castor-1.3.1/codegen/src/main/java/org/exolab/castor/builder/factory/CollectionJ2NoIndexMemberAndAccessorFactory.java
castor-1.3.1, XMLClassDescriptorResolverImplThreadSafetyTest, 7, 99, castor/castor-1.3.1/src/castor-1.3.1/xml/src/test/java/org/exolab/castor/xml/util/XMLClassDescriptorResolverImplThreadSafetyTest.java
castor-1.3.1, BaseTargetAwareAnnotationProcessingServiceTest, 7, 158, castor/castor-1.3.1/src/castor-1.3.1/core/src/test/java/org/castor/core/annotationprocessing/BaseTargetAwareAnnotationProcessingServiceTest.java
castor-1.3.1, ObjectDeletedWaitingForLockException, 6, 9, castor/castor-1.3.1/src/castor-1.3.1/cpa/src/main/java/org/exolab/castor/persist/ObjectDeletedWaitingForLockException.java
